rank,normalized_hand,win_rate,standard_deviation,confidence_interval,simulations
14177,9s7h5s4d,0.410500,0.004919,0.009642,10000
14178,8s7s5h3d,0.410500,0.004919,0.009642,10000
14179,QsJh7d3c,0.410500,0.004919,0.009642,10000
14180,8s8h4d2c,0.410400,0.004919,0.009641,10000
14181,9s6h5d3h,0.410400,0.004919,0.009641,10000
14182,Ts8h5s3d,0.410400,0.004919,0.009641,10000
14183,Js8h6h2h,0.410400,0.004919,0.009641,10000
14184,As9s9h9d,0.410400,0.004919,0.009641,10000
14185,Js9s3s2s,0.410400,0.004919,0.009641,10000
14186,9s7h6d3s,0.410400,0.004919,0.009641,10000
14187,Ts3s3h2d,0.410400,0.004919,0.009641,10000
14188,Ts9h3d2d,0.410300,0.004919,0.009641,10000
14189,Js6h5s3s,0.410300,0.004919,0.009641,10000
14190,Js8s6h3s,0.410300,0.004919,0.009641,10000
14191,Ts8h4d3h,0.410300,0.004919,0.009641,10000
14192,9s8h6d2d,0.410300,0.004919,0.009641,10000
14193,9s8s5h2d,0.410300,0.004919,0.009641,10000
14194,8s7h6s5d,0.410200,0.004919,0.009641,10000
14195,6s3s3h2c,0.410100,0.004919,0.009640,10000
14196,Qs7h4s2s,0.410100,0.004919,0.009640,10000
14197,Ts8h6d2s,0.410100,0.004919,0.009640,10000
14198,8s6h5s4d,0.410000,0.004918,0.009640,10000
14199,Js5h4d3h,0.410000,0.004918,0.009640,10000
14200,JsTh9d3c,0.410000,0.004918,0.009640,10000
14201,Js8h3h2h,0.410000,0.004918,0.009640,10000
14202,9s6h5d3s,0.409900,0.004918,0.009640,10000
14203,Ts8h4d2d,0.409900,0.004918,0.009640,10000
14204,Ts8h7d3s,0.409900,0.004918,0.009640,10000
14205,Qs9h7d3c,0.409800,0.004918,0.009639,10000
14206,9s7h5h3h,0.409800,0.004918,0.009639,10000
14207,Ts7s5h3d,0.409800,0.004918,0.009639,10000
14208,JsTh3d2c,0.409800,0.004918,0.009639,10000
14209,9s7s6s5h,0.409800,0.004918,0.009639,10000
14210,Ks8h3d2c,0.409800,0.004918,0.009639,10000
14211,8s5s3h2h,0.409800,0.004918,0.009639,10000
14212,8s5h3s2h,0.409800,0.004918,0.009639,10000
14213,9s7h6h4d,0.409700,0.004918,0.009639,10000
14214,9s7s6h4d,0.409700,0.004918,0.009639,10000
14215,9s7s5h4s,0.409700,0.004918,0.009639,10000
14216,Js7h4s3s,0.409700,0.004918,0.009639,10000
14217,Js8h3s2s,0.409700,0.004918,0.009639,10000
14218,Qs7h6d3c,0.409700,0.004918,0.009639,10000
14219,9s7s6h5d,0.409600,0.004918,0.009638,10000
14220,9s8h5s3s,0.409600,0.004918,0.009638,10000
14221,8s7h5h4h,0.409600,0.004918,0.009638,10000
14222,Ts8h7d3d,0.409600,0.004918,0.009638,10000
14223,JsTh6d3c,0.409500,0.004917,0.009638,10000
14224,Js6h4h3d,0.409500,0.004917,0.009638,10000
14225,Ts8h5s2s,0.409500,0.004917,0.009638,10000
14226,JsTs6s2s,0.409400,0.004917,0.009638,10000
14227,Ts9s5s2h,0.409400,0.004917,0.009638,10000
14228,Ts8h6h3d,0.409400,0.004917,0.009638,10000
14229,Ts7h4h2d,0.409300,0.004917,0.009637,10000
14230,9s7h6s3d,0.409300,0.004917,0.009637,10000
14231,Ts8h6d3h,0.409300,0.004917,0.009637,10000
14232,Ts6h5d4d,0.409200,0.004917,0.009637,10000
14233,Ts8s3h2d,0.409200,0.004917,0.009637,10000
14234,9s7h5s3d,0.409200,0.004917,0.009637,10000
14235,9s7h6d5d,0.409200,0.004917,0.009637,10000
14236,Ts8h4s3d,0.409100,0.004917,0.009637,10000
14237,Js8h6d2d,0.409100,0.004917,0.009637,10000
14238,8s7h6s5s,0.409100,0.004917,0.009637,10000
14239,Qs8h6d2c,0.409100,0.004917,0.009637,10000
14240,Js9s9h9d,0.409100,0.004917,0.009637,10000
14241,7s5s2s2h,0.409100,0.004917,0.009637,10000
14242,Js6s5s3h,0.409000,0.004916,0.009636,10000
14243,9s8s7s2h,0.409000,0.004916,0.009636,10000
14244,Ts8s6s3h,0.409000,0.004916,0.009636,10000
14245,Qs6h3h2d,0.409000,0.004916,0.009636,10000
14246,8s7h6d4h,0.409000,0.004916,0.009636,10000
14247,Ts9s6s3s,0.408900,0.004916,0.009636,10000
14248,9s8h7d2h,0.408900,0.004916,0.009636,10000
14249,Ts7h6d3d,0.408900,0.004916,0.009636,10000
14250,Ts6h5s3d,0.408900,0.004916,0.009636,10000
14251,Ts7s2s2h,0.408900,0.004916,0.009636,10000
14252,8s4s4h3s,0.408900,0.004916,0.009636,10000
14253,7s5h3s2h,0.408900,0.004916,0.009636,10000
14254,Ts6h5d3h,0.408800,0.004916,0.009636,10000
14255,8s7h3h2s,0.408800,0.004916,0.009636,10000
14256,9s8h5d3h,0.408800,0.004916,0.009636,10000
14257,8s7h6d4d,0.408800,0.004916,0.009636,10000
14258,Ts7s6h3d,0.408700,0.004916,0.009635,10000
14259,9s7s6s5s,0.408700,0.004916,0.009635,10000
14260,Js9s6h2s,0.408700,0.004916,0.009635,10000
14261,Js8s4h3s,0.408600,0.004916,0.009635,10000
14262,TsThTd7s,0.408600,0.004916,0.009635,10000
14263,Ks7h3d2c,0.408500,0.004916,0.009635,10000
14264,Ts7h5h3d,0.408500,0.004916,0.009635,10000
14265,Ts7h4d3h,0.408500,0.004916,0.009635,10000
14266,Ts9s4s2h,0.408500,0.004916,0.009635,10000
14267,9s8s7h4s,0.408500,0.004916,0.009635,10000
14268,9s8h7h2d,0.408500,0.004916,0.009635,10000
14269,8s7h5d4s,0.408500,0.004916,0.009635,10000
14270,9s6s2s2h,0.408400,0.004915,0.009634,10000
14271,Ts7h6s3s,0.408400,0.004915,0.009634,10000
14272,Ts7s6s5s,0.408400,0.004915,0.009634,10000
14273,9s7s5h4d,0.408400,0.004915,0.009634,10000
14274,8s7s2s2h,0.408400,0.004915,0.009634,10000
14275,Ts7h4d3s,0.408400,0.004915,0.009634,10000
14276,Ts7h6h3d,0.408400,0.004915,0.009634,10000
14277,9s8s6h2s,0.408400,0.004915,0.009634,10000
14278,Ts3s3h2s,0.408400,0.004915,0.009634,10000
14279,9s6s5h4d,0.408300,0.004915,0.009634,10000
14280,Js7h5s2s,0.408300,0.004915,0.009634,10000
14281,Js9h7h2h,0.408300,0.004915,0.009634,10000
14282,9s8s6h4d,0.408300,0.004915,0.009634,10000
14283,8s7h5d3s,0.408300,0.004915,0.009634,10000
14284,9s7h6s5s,0.408200,0.004915,0.009633,10000
14285,Ts8s7s2h,0.408200,0.004915,0.009633,10000
14286,9s8h6s2d,0.408100,0.004915,0.009633,10000
14287,Js5h4h3h,0.408000,0.004915,0.009633,10000
14288,9s6h5d4h,0.408000,0.004915,0.009633,10000
14289,Ts5s3h2h,0.408000,0.004915,0.009633,10000
14290,Js7h6s3s,0.408000,0.004915,0.009633,10000
14291,Ts9h8d6c,0.408000,0.004915,0.009633,10000
14292,Js5s4s3h,0.408000,0.004915,0.009633,10000
14293,Ts9s5h2s,0.407900,0.004914,0.009632,10000
14294,Ts7h4h3d,0.407900,0.004914,0.009632,10000
14295,8s7h6s4d,0.407900,0.004914,0.009632,10000
14296,9s6h5h3d,0.407900,0.004914,0.009632,10000
14297,9s8h7d3h,0.407900,0.004914,0.009632,10000
14298,9s4s2s2h,0.407900,0.004914,0.009632,10000
14299,Ts8h7h2h,0.407900,0.004914,0.009632,10000
14300,Js8s7s3s,0.407800,0.004914,0.009632,10000
14301,Qs7s5s2s,0.407800,0.004914,0.009632,10000
14302,9s8h6h2h,0.407800,0.004914,0.009632,10000
14303,Js6s5s2h,0.407700,0.004914,0.009632,10000
14304,9s7s6s3h,0.407700,0.004914,0.009632,10000
14305,Ts8s5h3s,0.407700,0.004914,0.009632,10000
14306,Js7s5s3s,0.407700,0.004914,0.009632,10000
14307,9s8s5h3s,0.407700,0.004914,0.009632,10000
14308,Ts9s8s2s,0.407600,0.004914,0.009631,10000
14309,8s6h5h4d,0.407600,0.004914,0.009631,10000
14310,JsJhJd7d,0.407600,0.004914,0.009631,10000
14311,Js8h3s2d,0.407600,0.004914,0.009631,10000
14312,Js6h5d2d,0.407600,0.004914,0.009631,10000
14313,Ts8h4h2d,0.407600,0.004914,0.009631,10000
14314,Ts8s7h2s,0.407600,0.004914,0.009631,10000
14315,Ts6h5d3s,0.407500,0.004914,0.009631,10000
14316,8s7s6h5d,0.407500,0.004914,0.009631,10000
14317,Qs6s3s2h,0.407500,0.004914,0.009631,10000
14318,Js5h4d2d,0.407400,0.004914,0.009630,10000
14319,Js5h4d2h,0.407400,0.004914,0.009630,10000
14320,9s7s3h2h,0.407400,0.004914,0.009630,10000
14321,Js9h8d2c,0.407400,0.004914,0.009630,10000
14322,Js6h5s2s,0.407300,0.004913,0.009630,10000
14323,Qs7s3h2d,0.407300,0.004913,0.009630,10000
14324,8s7h5s2d,0.407300,0.004913,0.009630,10000
14325,9s7h6s2d,0.407300,0.004913,0.009630,10000
14326,Ts8h4h3d,0.407300,0.004913,0.009630,10000
14327,9s6s5s3h,0.407300,0.004913,0.009630,10000
14328,6s4s2s2h,0.407200,0.004913,0.009630,10000
14329,8s7h5s3d,0.407200,0.004913,0.009630,10000
14330,Ts8h7s3s,0.407200,0.004913,0.009630,10000
14331,Ts8s6h3s,0.407200,0.004913,0.009630,10000
14332,Qs8h7d3c,0.407100,0.004913,0.009629,10000
14333,5s5h4d2c,0.407100,0.004913,0.009629,10000
14334,Ts8h6d3d,0.407100,0.004913,0.009629,10000
14335,Ts7s6s3h,0.407000,0.004913,0.009629,10000
14336,9s8s5s3h,0.407000,0.004913,0.009629,10000
14337,Js9s7s2s,0.407000,0.004913,0.009629,10000
14338,9s8h5h4h,0.407000,0.004913,0.009629,10000
14339,9s8h5d4d,0.407000,0.004913,0.009629,10000
14340,9s6h5h4d,0.406800,0.004912,0.009628,10000
14341,Js8s3h2d,0.406800,0.004912,0.009628,10000
14342,Js8h3d2d,0.406700,0.004912,0.009628,10000
14343,Ts9h6d5c,0.406700,0.004912,0.009628,10000
14344,Js9h7d3c,0.406700,0.004912,0.009628,10000
14345,Qs9s9h9d,0.406600,0.004912,0.009628,10000
14346,Js6s5h3s,0.406600,0.004912,0.009628,10000
14347,Ts6s5s4h,0.406600,0.004912,0.009628,10000
14348,8s6h5d4s,0.406500,0.004912,0.009627,10000
14349,9s7s5s4h,0.406500,0.004912,0.009627,10000
14350,KsKhKdKc,0.406500,0.004912,0.009627,10000
14351,Js8s6h2s,0.406400,0.004912,0.009627,10000
14352,9s4s3h2h,0.406400,0.004912,0.009627,10000
14353,Js9h4d3c,0.406400,0.004912,0.009627,10000
14354,Qs8h6d3c,0.406400,0.004912,0.009627,10000
14355,9s8h5d3d,0.406400,0.004912,0.009627,10000
14356,JsTh8d3c,0.406400,0.004912,0.009627,10000
14357,7s5s3h2h,0.406300,0.004911,0.009626,10000
14358,9s8h5s2d,0.406300,0.004911,0.009626,10000
14359,Ts8h6s3s,0.406300,0.004911,0.009626,10000
14360,Ts8h5h2h,0.406300,0.004911,0.009626,10000
14361,7s4s4h2s,0.406300,0.004911,0.009626,10000
14362,Ts8h7d6c,0.406300,0.004911,0.009626,10000
14363,Qs8h3s2s,0.406200,0.004911,0.009626,10000
14364,Ts7h4d3d,0.406200,0.004911,0.009626,10000
14365,8s7h6d5h,0.406200,0.004911,0.009626,10000
14366,9s7h6d4h,0.406200,0.004911,0.009626,10000
14367,TsThTd7h,0.406100,0.004911,0.009626,10000
14368,9s5h3h2s,0.406100,0.004911,0.009626,10000
14369,9s9h9d8h,0.406000,0.004911,0.009625,10000
14370,Js5h4h2d,0.406000,0.004911,0.009625,10000
14371,9s8s7s5s,0.406000,0.004911,0.009625,10000
14372,Js3s2s2h,0.406000,0.004911,0.009625,10000
14373,Ts8h4d2s,0.406000,0.004911,0.009625,10000
14374,Qs7h4d2d,0.405900,0.004911,0.009625,10000
14375,Qs9h7d2c,0.405900,0.004911,0.009625,10000
14376,9s3s3h2d,0.405900,0.004911,0.009625,10000
14377,Ts8h4d3d,0.405900,0.004911,0.009625,10000
14378,Js6h5h3h,0.405800,0.004910,0.009625,10000
14379,Js9h7d4c,0.405800,0.004910,0.009625,10000
14380,Ts6h5d3d,0.405700,0.004910,0.009624,10000
14381,Ts9h6s2s,0.405700,0.004910,0.009624,10000
14382,7s6h3h2s,0.405700,0.004910,0.009624,10000
14383,Ts9h7d6c,0.405700,0.004910,0.009624,10000
14384,Js8h3h2d,0.405700,0.004910,0.009624,10000
14385,Ts9h5h2h,0.405600,0.004910,0.009624,10000
14386,9s8h6s3d,0.405600,0.004910,0.009624,10000
14387,8s7h6s3d,0.405600,0.004910,0.009624,10000
14388,Js5h3s2d,0.405600,0.004910,0.009624,10000
14389,Ts9h8d5c,0.405500,0.004910,0.009623,10000
14390,Ts7h5s3s,0.405400,0.004910,0.009623,10000
14391,8s3s3h2d,0.405400,0.004910,0.009623,10000
14392,Js6h5d2h,0.405400,0.004910,0.009623,10000
14393,Qs7s4s2s,0.405400,0.004910,0.009623,10000
14394,7s6h5h4d,0.405400,0.004910,0.009623,10000
14395,7s7h4d2c,0.405300,0.004910,0.009623,10000
14396,9s6h3h2s,0.405300,0.004910,0.009623,10000
14397,Ts6h5h3d,0.405200,0.004909,0.009622,10000
14398,Ts8h4s3s,0.405200,0.004909,0.009622,10000
14399,9s7h5h3d,0.405200,0.004909,0.009622,10000
14400,Ts8s6h2s,0.405200,0.004909,0.009622,10000
14401,9s7h6d3d,0.405200,0.004909,0.009622,10000
14402,Js5h4s3s,0.405200,0.004909,0.009622,10000
14403,Js8s4s2s,0.405100,0.004909,0.009622,10000
14404,9s8s6h3s,0.405100,0.004909,0.009622,10000
14405,Js7h6d3d,0.405000,0.004909,0.009621,10000
14406,Ts9h7d4c,0.405000,0.004909,0.009621,10000
14407,8s7h6h5h,0.405000,0.004909,0.009621,10000
14408,Js7h4h2d,0.404900,0.004909,0.009621,10000
14409,9s8s4h2d,0.404900,0.004909,0.009621,10000
14410,8s7h5d3h,0.404900,0.004909,0.009621,10000
14411,Ts7s5s3h,0.404800,0.004909,0.009621,10000
14412,Js6s4h2d,0.404700,0.004908,0.009620,10000
14413,Js5h3d2s,0.404600,0.004908,0.009620,10000
14414,9s8s5s4s,0.404600,0.004908,0.009620,10000
14415,9s7s5h3s,0.404600,0.004908,0.009620,10000
14416,8s6h5d3s,0.404600,0.004908,0.009620,10000
14417,6s5s3h2h,0.404600,0.004908,0.009620,10000
14418,Ts8s4h3s,0.404600,0.004908,0.009620,10000
14419,9s8h7h4h,0.404600,0.004908,0.009620,10000
14420,9s7h6d4d,0.404600,0.004908,0.009620,10000
14421,9s9h9d8s,0.404500,0.004908,0.009620,10000
14422,Js6h4s3s,0.404500,0.004908,0.009620,10000
14423,Js5s3h2d,0.404500,0.004908,0.009620,10000
14424,8s6h5s3d,0.404500,0.004908,0.009620,10000
14425,5s3s3h2s,0.404500,0.004908,0.009620,10000
14426,Js8s6s3h,0.404500,0.004908,0.009620,10000
14427,7s6h5h3d,0.404400,0.004908,0.009619,10000
14428,Js7h6h2d,0.404400,0.004908,0.009619,10000
14429,Js7h6d2d,0.404300,0.004908,0.009619,10000
14430,Qs6h5d2c,0.404300,0.004908,0.009619,10000
14431,Ts8s6s2h,0.404300,0.004908,0.009619,10000
14432,Ts8h4h2h,0.404300,0.004908,0.009619,10000
14433,Ts8h4d2h,0.404300,0.004908,0.009619,10000
14434,8s6s3h2h,0.404200,0.004907,0.009618,10000
14435,Ts8h3d2s,0.404200,0.004907,0.009618,10000
14436,9s8s7h3d,0.404200,0.004907,0.009618,10000
14437,8s6h5h4h,0.404100,0.004907,0.009618,10000
14438,Ts8s4s3h,0.404100,0.004907,0.009618,10000
14439,8s7h5s4s,0.404100,0.004907,0.009618,10000
14440,7s6h5d4h,0.404100,0.004907,0.009618,10000
14441,Ts6s4h2d,0.404100,0.004907,0.009618,10000
14442,9s8s6s3h,0.404000,0.004907,0.009618,10000
14443,8s6s5h4d,0.404000,0.004907,0.009618,10000
14444,Ts8h6d2h,0.404000,0.004907,0.009618,10000
14445,Ts5s2s2h,0.403900,0.004907,0.009617,10000
14446,8s6h5d4d,0.403900,0.004907,0.009617,10000
14447,8s6h3h2s,0.403800,0.004907,0.009617,10000
14448,Qs7s2s2h,0.403800,0.004907,0.009617,10000
14449,Ts9h4d2d,0.403700,0.004906,0.009617,10000
14450,Ts8s6s3s,0.403700,0.004906,0.009617,10000
14451,Qs4s3s2s,0.403700,0.004906,0.009617,10000
14452,8s6s5h2d,0.403600,0.004906,0.009616,10000
14453,Qs7h4h2h,0.403600,0.004906,0.009616,10000
14454,9s7h4h2s,0.403600,0.004906,0.009616,10000
14455,9s8h7d3d,0.403600,0.004906,0.009616,10000
14456,Ts6s5s4s,0.403600,0.004906,0.009616,10000
14457,Ts9s6s2s,0.403500,0.004906,0.009616,10000
14458,Ts5h4d3s,0.403500,0.004906,0.009616,10000
14459,8s7h3s2h,0.403400,0.004906,0.009615,10000
14460,Ts9s4h2s,0.403400,0.004906,0.009615,10000
14461,Ts8h4s2d,0.403400,0.004906,0.009615,10000
14462,Js7h4s2d,0.403400,0.004906,0.009615,10000
14463,Js7s6s3h,0.403400,0.004906,0.009615,10000
14464,QsQhQd6c,0.403300,0.004906,0.009615,10000
14465,9s7h5h4h,0.403300,0.004906,0.009615,10000
14466,Ts9s5s2s,0.403300,0.004906,0.009615,10000
14467,Ts8h5d4c,0.403300,0.004906,0.009615,10000
14468,9s7s2s2h,0.403200,0.004905,0.009615,10000
14469,8s6h5d2h,0.403100,0.004905,0.009614,10000
14470,Ts8s4h2s,0.403100,0.004905,0.009614,10000
14471,Js7s6h3s,0.403100,0.004905,0.009614,10000
14472,9s8h6h2d,0.403100,0.004905,0.009614,10000
14473,9s9h9d8d,0.403000,0.004905,0.009614,10000
14474,Qs7h3d2s,0.403000,0.004905,0.009614,10000
14475,Ts7s4h3d,0.403000,0.004905,0.009614,10000
14476,Js8s4s3s,0.403000,0.004905,0.009614,10000
14477,9s8h6s2s,0.402900,0.004905,0.009613,10000
14478,9s9h3d2c,0.402900,0.004905,0.009613,10000
14479,Ts9h6d4c,0.402900,0.004905,0.009613,10000
14480,9s7h6h3d,0.402800,0.004905,0.009613,10000
14481,Js9h7d2c,0.402800,0.004905,0.009613,10000
14482,Js8h3d2h,0.402700,0.004904,0.009613,10000
14483,Ts7h5d2h,0.402700,0.004904,0.009613,10000
14484,9s7h4s3d,0.402700,0.004904,0.009613,10000
14485,Ts6h4s3d,0.402700,0.004904,0.009613,10000
14486,8s7s6h5s,0.402600,0.004904,0.009612,10000
14487,9s7s5s3h,0.402600,0.004904,0.009612,10000
14488,9s8h7h3d,0.402500,0.004904,0.009612,10000
14489,Ts7s5s3s,0.402300,0.004904,0.009611,10000
14490,Js7s4s2h,0.402300,0.004904,0.009611,10000
14491,Ts9s4s3s,0.402300,0.004904,0.009611,10000
14492,Js7s4h2d,0.402300,0.004904,0.009611,10000
14493,9s8s7h3s,0.402200,0.004903,0.009611,10000
14494,Ts6s5s3h,0.402200,0.004903,0.009611,10000
14495,7s6h3s2h,0.402100,0.004903,0.009610,10000
14496,8s7h5h3h,0.402100,0.004903,0.009610,10000
14497,Js7h5d3c,0.402100,0.004903,0.009610,10000
14498,Js9s4s2s,0.402000,0.004903,0.009610,10000
14499,8s6h5s4s,0.402000,0.004903,0.009610,10000
14500,Ts8h5s3s,0.402000,0.004903,0.009610,10000
14501,Ts8s7s2s,0.402000,0.004903,0.009610,10000
14502,9s6h5s2d,0.402000,0.004903,0.009610,10000
14503,Ts8h6h2h,0.402000,0.004903,0.009610,10000
14504,9s8h7s2d,0.401900,0.004903,0.009610,10000
14505,Qs6h3h2h,0.401900,0.004903,0.009610,10000
14506,9s6h5s4s,0.401800,0.004903,0.009609,10000
14507,Ts7s4s3h,0.401800,0.004903,0.009609,10000
14508,Js8h7d4c,0.401700,0.004902,0.009609,10000
14509,JsJhJd9c,0.401700,0.004902,0.009609,10000
14510,Qs6h3d2d,0.401700,0.004902,0.009609,10000
14511,8s7s6h3d,0.401700,0.004902,0.009609,10000
14512,9s8h6d3s,0.401700,0.004902,0.009609,10000
14513,Ts9h7d5c,0.401700,0.004902,0.009609,10000
14514,Ts9h6d3c,0.401700,0.004902,0.009609,10000
14515,9s8h6h3d,0.401700,0.004902,0.009609,10000
14516,Js5s4s2h,0.401700,0.004902,0.009609,10000
14517,Qs5s3s2s,0.401600,0.004902,0.009608,10000
14518,Ts7h4s3s,0.401600,0.004902,0.009608,10000
14519,Js6h4h3h,0.401500,0.004902,0.009608,10000
14520,9s7h6d4s,0.401500,0.004902,0.009608,10000
14521,QsQhQd5c,0.401400,0.004902,0.009608,10000
14522,Ts8s4s2h,0.401400,0.004902,0.009608,10000
14523,Ts7s6h3s,0.401400,0.004902,0.009608,10000
14524,Js7h4d2h,0.401400,0.004902,0.009608,10000
14525,7s6h5d3s,0.401400,0.004902,0.009608,10000
14526,9s7h5d2s,0.401300,0.004902,0.009607,10000
14527,JsJhJd5h,0.401300,0.004902,0.009607,10000
14528,Js9h5d2c,0.401300,0.004902,0.009607,10000
14529,Ts8h5h3h,0.401300,0.004902,0.009607,10000
14530,8s7s3h2h,0.401200,0.004901,0.009607,10000
14531,Js7s4s3s,0.401200,0.004901,0.009607,10000
14532,Qs9h3d2c,0.401200,0.004901,0.009607,10000
14533,9s7s6h3s,0.401100,0.004901,0.009606,10000
14534,Ts8s3s2h,0.401100,0.004901,0.009606,10000
14535,Ts7h4h3h,0.401100,0.004901,0.009606,10000
14536,9s7h6s4s,0.401100,0.004901,0.009606,10000
14537,8s7s6h2d,0.401100,0.004901,0.009606,10000
14538,8s7h5h2d,0.401100,0.004901,0.009606,10000
14539,9s8h6s3s,0.401000,0.004901,0.009606,10000
14540,JsJhJd6h,0.401000,0.004901,0.009606,10000
14541,Js9h8d4c,0.401000,0.004901,0.009606,10000
14542,9s8s6h2d,0.401000,0.004901,0.009606,10000
14543,9s8h4h2d,0.401000,0.004901,0.009606,10000
14544,Ts6h4d2s,0.400900,0.004901,0.009606,10000
14545,8s6h5h2d,0.400900,0.004901,0.009606,10000
14546,Ts9h3s2s,0.400900,0.004901,0.009606,10000
14547,9s6s5h3d,0.400900,0.004901,0.009606,10000
14548,Ts8h4h3h,0.400900,0.004901,0.009606,10000
14549,Js8s6s3s,0.400900,0.004901,0.009606,10000
14550,8s7h6h5d,0.400900,0.004901,0.009606,10000
14551,Qs8s3s2s,0.400800,0.004901,0.009605,10000
14552,JsJhJd6d,0.400800,0.004901,0.009605,10000
14553,9s8h6h3h,0.400800,0.004901,0.009605,10000
14554,6s4h3s2h,0.400700,0.004900,0.009605,10000
14555,Ts6s2s2h,0.400700,0.004900,0.009605,10000
14556,Ts5h4h3d,0.400700,0.004900,0.009605,10000
14557,Js6h4h2d,0.400600,0.004900,0.009604,10000
14558,9s3s3h2s,0.400600,0.004900,0.009604,10000
14559,9s8h5h3h,0.400600,0.004900,0.009604,10000
14560,6s4s3h2h,0.400600,0.004900,0.009604,10000
14561,9s7h4d3h,0.400400,0.004900,0.009604,10000
14562,9s6h5d2h,0.400400,0.004900,0.009604,10000
14563,8s4s2s2h,0.400400,0.004900,0.009604,10000
14564,9s8h7h3h,0.400400,0.004900,0.009604,10000
14565,4s3s2s2h,0.400400,0.004900,0.009604,10000
14566,Qs8h4d3c,0.400400,0.004900,0.009604,10000
14567,Js7h6h2h,0.400400,0.004900,0.009604,10000
14568,5s4h3s2h,0.400400,0.004900,0.009604,10000
14569,9s9h9d7h,0.400300,0.004900,0.009603,10000
14570,JsJhJd4h,0.400300,0.004900,0.009603,10000
14571,7s3s3h2d,0.400300,0.004900,0.009603,10000
14572,8s6s5s4h,0.400200,0.004899,0.009603,10000
14573,Js7s6s3s,0.400200,0.004899,0.009603,10000
14574,9s6s5h3s,0.400100,0.004899,0.009602,10000
14575,Ts9h4d3c,0.400000,0.004899,0.009602,10000
14576,Ts8h3s2d,0.400000,0.004899,0.009602,10000
14577,9s4s4h2s,0.400000,0.004899,0.009602,10000
14578,9s8s6s4s,0.400000,0.004899,0.009602,10000
14579,JsJhJd3d,0.400000,0.004899,0.009602,10000
14580,9s7s4h3d,0.400000,0.004899,0.009602,10000
14581,7s6h5d4s,0.400000,0.004899,0.009602,10000
14582,9s8h4d3h,0.400000,0.004899,0.009602,10000
14583,Ts7h4d2s,0.399900,0.004899,0.009602,10000
14584,9s6h5h2d,0.399900,0.004899,0.009602,10000
14585,9s8h6d5c,0.399900,0.004899,0.009602,10000
14586,Ts9h7d3c,0.399900,0.004899,0.009602,10000
14587,JsJhJd3s,0.399700,0.004898,0.009601,10000
14588,TsThTd8h,0.399700,0.004898,0.009601,10000
14589,Ts7h5s2d,0.399600,0.004898,0.009600,10000
14590,Js9h8d3c,0.399600,0.004898,0.009600,10000
14591,Ts7s4s3s,0.399600,0.004898,0.009600,10000
14592,9s9h9d7s,0.399500,0.004898,0.009600,10000
14593,Ts6s5h3d,0.399500,0.004898,0.009600,10000
14594,Qs7h4d3c,0.399500,0.004898,0.009600,10000
14595,Js9s6s2s,0.399500,0.004898,0.009600,10000
14596,8s6h5d2d,0.399500,0.004898,0.009600,10000
14597,Ts8h4s2s,0.399500,0.004898,0.009600,10000
14598,9s8h4s2d,0.399500,0.004898,0.009600,10000
14599,9s7h6s3s,0.399500,0.004898,0.009600,10000
14600,8s7h5d2s,0.399500,0.004898,0.009600,10000
14601,Ts7h6h3h,0.399400,0.004898,0.009600,10000
14602,Ts8s5h2s,0.399400,0.004898,0.009600,10000
14603,6s4h3h2s,0.399400,0.004898,0.009600,10000
14604,Ts5h4d2s,0.399400,0.004898,0.009600,10000
14605,Js6s2s2h,0.399400,0.004898,0.009600,10000
14606,9s7h6d2s,0.399400,0.004898,0.009600,10000
14607,9s7s6h4s,0.399300,0.004898,0.009599,10000
14608,9s8h7s2s,0.399300,0.004898,0.009599,10000
14609,8s3s3h2c,0.399300,0.004898,0.009599,10000
14610,9s7s6h5s,0.399200,0.004897,0.009599,10000
14611,Ts8s5s3s,0.399200,0.004897,0.009599,10000
14612,7s5h4d3h,0.399200,0.004897,0.009599,10000
14613,8s7h4h3h,0.399200,0.004897,0.009599,10000
14614,Js4h3d2s,0.399100,0.004897,0.009598,10000
14615,8s7h5h3d,0.399000,0.004897,0.009598,10000
14616,Ts6s4h3s,0.399000,0.004897,0.009598,10000
14617,8s7h5d2h,0.399000,0.004897,0.009598,10000
14618,Qs7h3h2d,0.398900,0.004897,0.009598,10000
14619,8s7s6s5h,0.398900,0.004897,0.009598,10000
14620,Ts5h4d3d,0.398900,0.004897,0.009598,10000
14621,Ks9s9h9d,0.398800,0.004897,0.009597,10000
14622,9s7s5s4s,0.398800,0.004897,0.009597,10000
14623,Qs5h4d2c,0.398800,0.004897,0.009597,10000
14624,Js7s2s2h,0.398700,0.004896,0.009597,10000
14625,Ts6h5s4s,0.398700,0.004896,0.009597,10000
14626,Ts6h4d3d,0.398600,0.004896,0.009596,10000
14627,Ts7h5h3h,0.398600,0.004896,0.009596,10000
14628,5s5h3d2c,0.398600,0.004896,0.009596,10000
14629,Ts4s2s2h,0.398600,0.004896,0.009596,10000
14630,9s4h3s2h,0.398500,0.004896,0.009596,10000
14631,Js4h3d2d,0.398500,0.004896,0.009596,10000
14632,5s4s3h2h,0.398400,0.004896,0.009596,10000
14633,9s6h5h3h,0.398400,0.004896,0.009596,10000
14634,Ts8s7s3h,0.398400,0.004896,0.009596,10000
14635,Js9h6d4c,0.398400,0.004896,0.009596,10000
14636,Ts5h4d3h,0.398400,0.004896,0.009596,10000
