rank,normalized_hand,win_rate,standard_deviation,confidence_interval,simulations
479,AsAhQd8d,0.650667,0.008704,0.017061,3000
480,AsAhKs4s,0.650333,0.008706,0.017064,3000
481,AsAhQd4s,0.650333,0.008706,0.017064,3000
482,AsAhQd4d,0.650333,0.008706,0.017064,3000
483,AsAh6d3d,0.650000,0.008708,0.017068,3000
484,KsKhTs8h,0.650000,0.008708,0.017068,3000
485,AsAhTd2d,0.650000,0.008708,0.017068,3000
486,AsAh4h3h,0.650000,0.008708,0.017068,3000
487,AsAhKd3h,0.650000,0.008708,0.017068,3000
488,AsAh9d3s,0.650000,0.008708,0.017068,3000
489,AsAhQs6s,0.649667,0.008710,0.017072,3000
490,AsAhJd9c,0.649667,0.008710,0.017072,3000
491,AsAhQs5s,0.649333,0.008712,0.017076,3000
492,AsAh6d4d,0.649333,0.008712,0.017076,3000
493,AsAhKdTd,0.649333,0.008712,0.017076,3000
494,AsAh6s4s,0.649333,0.008712,0.017076,3000
495,AsAh9d2h,0.649333,0.008712,0.017076,3000
496,AsAh7d2h,0.649000,0.008714,0.017079,3000
497,AsAhTd7c,0.649000,0.008714,0.017079,3000
498,AsAhKh5h,0.649000,0.008714,0.017079,3000
499,AsAh6h4d,0.649000,0.008714,0.017079,3000
500,KsKh8s8h,0.649000,0.008714,0.017079,3000
501,AsAh3h2h,0.649000,0.008714,0.017079,3000
502,AsAhTs3s,0.649000,0.008714,0.017079,3000
503,AsAhQh6h,0.649000,0.008714,0.017079,3000
504,AsAhQs7s,0.648667,0.008716,0.017083,3000
505,AsAhQs6d,0.648667,0.008716,0.017083,3000
506,AsAh8h4h,0.648667,0.008716,0.017083,3000
507,AsAh6h3h,0.648667,0.008716,0.017083,3000
508,AsAh5d3c,0.648667,0.008716,0.017083,3000
509,KsKhQhJs,0.648333,0.008718,0.017087,3000
510,AsAh8s4s,0.648333,0.008718,0.017087,3000
511,AsAh7d5c,0.648000,0.008720,0.017090,3000
512,AsAh8d6c,0.648000,0.008720,0.017090,3000
513,AsAhJd3h,0.648000,0.008720,0.017090,3000
514,AsAhKd8h,0.648000,0.008720,0.017090,3000
515,AsAh9d4s,0.648000,0.008720,0.017090,3000
516,AsAh8h2d,0.647667,0.008722,0.017094,3000
517,AsAh8d4s,0.647667,0.008722,0.017094,3000
518,AsAh4d2h,0.647667,0.008722,0.017094,3000
519,AsAhQh7d,0.647667,0.008722,0.017094,3000
520,AsAh7h3h,0.647333,0.008723,0.017098,3000
521,AsAh9h3d,0.647333,0.008723,0.017098,3000
522,AsAhTd7s,0.647333,0.008723,0.017098,3000
523,AsAhJd6d,0.647333,0.008723,0.017098,3000
524,AsAh6h3d,0.647333,0.008723,0.017098,3000
525,AsAhKd8d,0.647333,0.008723,0.017098,3000
526,AsAh7s4s,0.647333,0.008723,0.017098,3000
527,AsAhQdTc,0.647333,0.008723,0.017098,3000
528,AsAh4d2d,0.647000,0.008725,0.017102,3000
529,AsAh6s2d,0.647000,0.008725,0.017102,3000
530,AsKsKhJh,0.646667,0.008727,0.017105,3000
531,AsAhKh6h,0.646667,0.008727,0.017105,3000
532,AsAhKdJh,0.646667,0.008727,0.017105,3000
533,AsAh5d3h,0.646667,0.008727,0.017105,3000
534,AsAhKd4c,0.646667,0.008727,0.017105,3000
535,AsAhQd3h,0.646667,0.008727,0.017105,3000
536,AsKsKh6h,0.646333,0.008729,0.017109,3000
537,AsAh8s2d,0.646333,0.008729,0.017109,3000
538,AsAh6h2h,0.646333,0.008729,0.017109,3000
539,AsAhKs2s,0.646333,0.008729,0.017109,3000
540,AsKhJsTh,0.646333,0.008729,0.017109,3000
541,AsAh9d3h,0.646333,0.008729,0.017109,3000
542,AsAhJs4s,0.646333,0.008729,0.017109,3000
543,AsAhQd8c,0.646333,0.008729,0.017109,3000
544,AsAhJd3d,0.646000,0.008731,0.017112,3000
545,AsAh5h2d,0.646000,0.008731,0.017112,3000
546,AsAh5s2s,0.646000,0.008731,0.017112,3000
547,AsAhKs7s,0.646000,0.008731,0.017112,3000
548,AsAhTh5h,0.646000,0.008731,0.017112,3000
549,AsAhQh3h,0.646000,0.008731,0.017112,3000
550,KsKhQhTs,0.645667,0.008733,0.017116,3000
551,AsAh9s4d,0.645667,0.008733,0.017116,3000
552,AsAh3s2d,0.645667,0.008733,0.017116,3000
553,AsAhKhJh,0.645333,0.008735,0.017120,3000
554,AsAh6d5c,0.645000,0.008736,0.017123,3000
555,AsAh9h5d,0.645000,0.008736,0.017123,3000
556,AsAhTd5c,0.645000,0.008736,0.017123,3000
557,AsAhKd2h,0.645000,0.008736,0.017123,3000
558,AsAhKs6s,0.645000,0.008736,0.017123,3000
559,AsAh7s6s,0.645000,0.008736,0.017123,3000
560,AsAh9d4h,0.645000,0.008736,0.017123,3000
561,AsAh9h3h,0.644667,0.008738,0.017127,3000
562,AsAhQd2d,0.644667,0.008738,0.017127,3000
563,AsKsKh3h,0.644333,0.008740,0.017131,3000
564,AsAh8d6s,0.644333,0.008740,0.017131,3000
565,AsAh3d2h,0.644333,0.008740,0.017131,3000
566,AsAh5h3d,0.644333,0.008740,0.017131,3000
567,AsAhKd9d,0.644333,0.008740,0.017131,3000
568,KsKh7s7h,0.644333,0.008740,0.017131,3000
569,AsAhTh3h,0.644333,0.008740,0.017131,3000
570,AsAh9d8c,0.644333,0.008740,0.017131,3000
571,AsAhQd9c,0.644333,0.008740,0.017131,3000
572,AsAhQdJd,0.644333,0.008740,0.017131,3000
573,AsKsKhJs,0.644000,0.008742,0.017134,3000
574,AsAh8d2h,0.644000,0.008742,0.017134,3000
575,KsKhTh8s,0.644000,0.008742,0.017134,3000
576,AsAhJh6h,0.644000,0.008742,0.017134,3000
577,KsKh5s5h,0.643667,0.008744,0.017138,3000
578,AsAh6s3s,0.643667,0.008744,0.017138,3000
579,KsKhJs7h,0.643333,0.008746,0.017141,3000
580,AsAhJd2d,0.643333,0.008746,0.017141,3000
581,AsAhQh7h,0.643333,0.008746,0.017141,3000
582,AsAh8d2s,0.643000,0.008747,0.017145,3000
583,AsAh8d2d,0.643000,0.008747,0.017145,3000
584,AsKsKhQc,0.643000,0.008747,0.017145,3000
585,KsKhJsTh,0.643000,0.008747,0.017145,3000
586,AsAh4h2d,0.643000,0.008747,0.017145,3000
587,KsKhTh7s,0.643000,0.008747,0.017145,3000
588,AsAh6d2h,0.642667,0.008749,0.017148,3000
589,AsAh6d2s,0.642667,0.008749,0.017148,3000
590,AsAh8d3d,0.642667,0.008749,0.017148,3000
591,AsAhJd6s,0.642667,0.008749,0.017148,3000
592,KsKhTh9s,0.642667,0.008749,0.017148,3000
593,AsAh7s3s,0.642667,0.008749,0.017148,3000
594,AsAhKd3d,0.642333,0.008751,0.017152,3000
595,KsKhJhTs,0.642333,0.008751,0.017152,3000
596,KsKh6h5s,0.642333,0.008751,0.017152,3000
597,AsAhJs2s,0.642333,0.008751,0.017152,3000
598,AsAh4s3s,0.642333,0.008751,0.017152,3000
599,AsAh7d3c,0.642000,0.008753,0.017156,3000
600,AsAh7d6h,0.642000,0.008753,0.017156,3000
601,AsAhJd7c,0.641667,0.008755,0.017159,3000
602,AsAh9s5s,0.641667,0.008755,0.017159,3000
603,AsAhKd7s,0.641667,0.008755,0.017159,3000
604,AsAhKd8s,0.641667,0.008755,0.017159,3000
605,AsAhJs3d,0.641667,0.008755,0.017159,3000
606,AsAh8d4d,0.641333,0.008756,0.017163,3000
607,AsAhKdTc,0.641333,0.008756,0.017163,3000
608,AsAhKdQh,0.641333,0.008756,0.017163,3000
609,AsAhJh6d,0.641333,0.008756,0.017163,3000
610,AsKsKh5h,0.641000,0.008758,0.017166,3000
611,AsAh9h4h,0.641000,0.008758,0.017166,3000
612,AsAhJd5c,0.641000,0.008758,0.017166,3000
613,AsAhQh4h,0.641000,0.008758,0.017166,3000
614,AsAh8s3s,0.640667,0.008760,0.017170,3000
615,QsQhTsTh,0.640667,0.008760,0.017170,3000
616,KsKh8h7s,0.640667,0.008760,0.017170,3000
617,AsAhJs7s,0.640667,0.008760,0.017170,3000
618,AsKsKh8h,0.640333,0.008762,0.017173,3000
619,AsAhKh8h,0.640333,0.008762,0.017173,3000
620,AsAhKs9s,0.640333,0.008762,0.017173,3000
621,AsAh6s4d,0.640333,0.008762,0.017173,3000
622,AsAh7h2d,0.640000,0.008764,0.017177,3000
623,KsKh9h6s,0.640000,0.008764,0.017177,3000
624,AsKsKh5d,0.640000,0.008764,0.017177,3000
625,AsAhKh7h,0.640000,0.008764,0.017177,3000
626,AsAhKs7d,0.640000,0.008764,0.017177,3000
627,AsQhTh8s,0.640000,0.008764,0.017177,3000
628,KsKhTs6h,0.639667,0.008765,0.017180,3000
629,AsAh8d3s,0.639667,0.008765,0.017180,3000
630,AsAhKs9d,0.639667,0.008765,0.017180,3000
631,KsKhQsTh,0.639667,0.008765,0.017180,3000
632,AsAh3d2d,0.639333,0.008767,0.017184,3000
633,AsKsKhTc,0.639000,0.008769,0.017187,3000
634,AsAhJd3c,0.639000,0.008769,0.017187,3000
635,AsAhQh9h,0.639000,0.008769,0.017187,3000
636,AsAh7d3d,0.638667,0.008771,0.017190,3000
637,AsAh9h6h,0.638667,0.008771,0.017190,3000
638,AsAh5d3d,0.638667,0.008771,0.017190,3000
639,AsTh8s7h,0.638667,0.008771,0.017190,3000
640,AsAh7h3d,0.638333,0.008772,0.017194,3000
641,AsAh8d7c,0.638333,0.008772,0.017194,3000
642,AsAhJd8c,0.638333,0.008772,0.017194,3000
643,AsQhJsTh,0.638333,0.008772,0.017194,3000
644,AsAhQs9s,0.638000,0.008774,0.017197,3000
645,AsAh9d2s,0.637667,0.008776,0.017201,3000
646,AsKsKh7h,0.637333,0.008778,0.017204,3000
647,AsAh8s2s,0.637333,0.008778,0.017204,3000
648,AsAhTd6c,0.637333,0.008778,0.017204,3000
649,AsAhKsJs,0.637333,0.008778,0.017204,3000
650,AsAh7h2h,0.637000,0.008779,0.017208,3000
651,KsKh9h7s,0.637000,0.008779,0.017208,3000
652,AsQhTh2s,0.637000,0.008779,0.017208,3000
653,KsKhQsJh,0.637000,0.008779,0.017208,3000
654,AsAhKd5c,0.636667,0.008781,0.017211,3000
655,AsKhTs8h,0.636333,0.008783,0.017214,3000
656,AsAhTh2h,0.636333,0.008783,0.017214,3000
657,AsAhKh3h,0.636000,0.008785,0.017218,3000
658,AsAh9s4s,0.636000,0.008785,0.017218,3000
659,AsAh9d5c,0.636000,0.008785,0.017218,3000
660,AsAhKh9h,0.635667,0.008786,0.017221,3000
661,AsAh7s2d,0.635667,0.008786,0.017221,3000
662,AsAh9d3c,0.635667,0.008786,0.017221,3000
663,As8h7h5s,0.635667,0.008786,0.017221,3000
664,AsAhKdJc,0.635333,0.008788,0.017224,3000
665,AsKh7h6s,0.635333,0.008788,0.017224,3000
666,AsAhQd4c,0.635000,0.008790,0.017228,3000
667,AsAh6s2s,0.635000,0.008790,0.017228,3000
668,AsQsQh4h,0.635000,0.008790,0.017228,3000
669,KsKhJh9s,0.635000,0.008790,0.017228,3000
670,AsJh9s5h,0.635000,0.008790,0.017228,3000
671,AsAh3s2s,0.635000,0.008790,0.017228,3000
672,AsAh9d4d,0.635000,0.008790,0.017228,3000
673,AsAhJd7d,0.634667,0.008791,0.017231,3000
674,AsAhKh4h,0.634667,0.008791,0.017231,3000
675,AsKhTh7s,0.634667,0.008791,0.017231,3000
676,AsQhJh9s,0.634667,0.008791,0.017231,3000
677,AsAh9h5h,0.634333,0.008793,0.017234,3000
678,AsAhTd2c,0.634333,0.008793,0.017234,3000
679,KsKh6s6h,0.634333,0.008793,0.017234,3000
680,AsQsTh7h,0.634333,0.008793,0.017234,3000
681,AsKs6h5h,0.634000,0.008795,0.017238,3000
682,AsAhTd4d,0.634000,0.008795,0.017238,3000
683,AsAh4d3c,0.634000,0.008795,0.017238,3000
684,AsQsQh8h,0.634000,0.008795,0.017238,3000
685,AsKhJh3s,0.633333,0.008798,0.017244,3000
686,KsKh6s5h,0.633333,0.008798,0.017244,3000
687,AsAhKd8c,0.633333,0.008798,0.017244,3000
688,AsAhQd6d,0.633333,0.008798,0.017244,3000
689,AsKsKhJd,0.633000,0.008800,0.017248,3000
690,AsAh9d4c,0.633000,0.008800,0.017248,3000
691,KsKh9h5s,0.632667,0.008802,0.017251,3000
692,AsAhJs6s,0.632667,0.008802,0.017251,3000
693,AsKhJh9s,0.632333,0.008803,0.017254,3000
694,AsAhTd3c,0.632333,0.008803,0.017254,3000
695,AsAhKdQc,0.632333,0.008803,0.017254,3000
696,AsQh7s5h,0.632333,0.008803,0.017254,3000
697,AsQsTh9h,0.632333,0.008803,0.017254,3000
698,AsKh5s4h,0.632333,0.008803,0.017254,3000
699,AsAhJd2c,0.632000,0.008805,0.017258,3000
700,KsKhTh5s,0.632000,0.008805,0.017258,3000
701,AsAhKs8s,0.632000,0.008805,0.017258,3000
702,AsKsQh3h,0.632000,0.008805,0.017258,3000
703,AsAh4s2s,0.632000,0.008805,0.017258,3000
704,AsQh8s7h,0.632000,0.008805,0.017258,3000
705,AsAhQdJc,0.632000,0.008805,0.017258,3000
706,AsAh8h2h,0.631667,0.008807,0.017261,3000
707,AsQhJs5h,0.631667,0.008807,0.017261,3000
708,AsKhJhTs,0.631333,0.008808,0.017264,3000
709,AsKs7h5h,0.631333,0.008808,0.017264,3000
710,KsKh5h4s,0.631333,0.008808,0.017264,3000
711,AsKsTh7h,0.631333,0.008808,0.017264,3000
712,KsKhQh8s,0.631000,0.008810,0.017267,3000
713,AsJhTh8s,0.631000,0.008810,0.017267,3000
714,AsAh7s2s,0.631000,0.008810,0.017267,3000
715,AsAh9d2d,0.631000,0.008810,0.017267,3000
716,AsAh6d4c,0.630667,0.008811,0.017270,3000
717,KsKhTh6s,0.630667,0.008811,0.017270,3000
718,AsQsQh5h,0.630667,0.008811,0.017270,3000
719,KsKhJh8s,0.630667,0.008811,0.017270,3000
720,AsJh9s7h,0.630667,0.008811,0.017270,3000
721,AsKsKh9h,0.630333,0.008813,0.017274,3000
722,KsKhTs7h,0.630333,0.008813,0.017274,3000
723,AsJs8h5h,0.630333,0.008813,0.017274,3000
724,AsKsKhTd,0.630333,0.008813,0.017274,3000
725,AsAhKd6c,0.630333,0.008813,0.017274,3000
726,AsKhTs9h,0.630333,0.008813,0.017274,3000
727,KsKh9s8h,0.630333,0.008813,0.017274,3000
728,KsKhQs2h,0.630333,0.008813,0.017274,3000
729,AsAh6d2d,0.630000,0.008815,0.017277,3000
730,AsAhKd3c,0.630000,0.008815,0.017277,3000
731,KsKh9h8s,0.629667,0.008816,0.017280,3000
732,AsJh8h4s,0.629667,0.008816,0.017280,3000
733,AsAh9h2h,0.629667,0.008816,0.017280,3000
734,AsQhJs4h,0.629667,0.008816,0.017280,3000
735,KsKh7s6h,0.629667,0.008816,0.017280,3000
736,AsAhQd3c,0.629667,0.008816,0.017280,3000
737,AsKh5s3h,0.629667,0.008816,0.017280,3000
738,AsKsKh3c,0.629333,0.008818,0.017283,3000
739,AsAh7d6c,0.629333,0.008818,0.017283,3000
740,KsKh5s3h,0.629333,0.008818,0.017283,3000
741,AsJsJh8h,0.629333,0.008818,0.017283,3000
742,AsQsQhJh,0.629333,0.008818,0.017283,3000
743,AsQsQhTh,0.629333,0.008818,0.017283,3000
744,AsQsQh6h,0.629000,0.008820,0.017287,3000
745,KsKhQs3h,0.629000,0.008820,0.017287,3000
746,AsKh8s7h,0.628667,0.008821,0.017290,3000
747,AsJsTh4h,0.628667,0.008821,0.017290,3000
748,AsAh9d6c,0.628667,0.008821,0.017290,3000
749,AsJh9h8s,0.628333,0.008823,0.017293,3000
750,KsKhQh9s,0.628333,0.008823,0.017293,3000
751,AsAhKd9c,0.628333,0.008823,0.017293,3000
752,KsKh8h6s,0.628333,0.008823,0.017293,3000
753,AsAh7d4c,0.628000,0.008825,0.017296,3000
754,AsAh8d5c,0.628000,0.008825,0.017296,3000
755,AsQh8h7s,0.628000,0.008825,0.017296,3000
756,AsKhQhTs,0.628000,0.008825,0.017296,3000
757,AsJhTh3s,0.628000,0.008825,0.017296,3000
758,AsAh9d7c,0.628000,0.008825,0.017296,3000
759,AsAhJd4c,0.627667,0.008826,0.017299,3000
760,AsKhTs7h,0.627667,0.008826,0.017299,3000
761,AsQsQh3h,0.627667,0.008826,0.017299,3000
762,AsAh6d2c,0.627333,0.008828,0.017302,3000
763,AsTs9h6h,0.627333,0.008828,0.017302,3000
764,AsJhTs9h,0.627333,0.008828,0.017302,3000
765,AsKhQsQh,0.627333,0.008828,0.017302,3000
766,KsKh7s5h,0.627333,0.008828,0.017302,3000
767,AsAh7d2s,0.627000,0.008829,0.017305,3000
768,AsQs8h5h,0.627000,0.008829,0.017305,3000
769,KsKhTd8h,0.627000,0.008829,0.017305,3000
770,KsKhTd6h,0.627000,0.008829,0.017305,3000
771,AsQh7s6h,0.627000,0.008829,0.017305,3000
772,KsKh6h4s,0.627000,0.008829,0.017305,3000
773,AsKhTh9s,0.627000,0.008829,0.017305,3000
774,AsJh8s6h,0.627000,0.008829,0.017305,3000
775,AsKsJh5h,0.626667,0.008831,0.017309,3000
776,AsJh7s4h,0.626667,0.008831,0.017309,3000
777,AsKs9h7h,0.626667,0.008831,0.017309,3000
778,AsAhKd2c,0.626333,0.008833,0.017312,3000
779,AsKsQh4h,0.626333,0.008833,0.017312,3000
780,AsKsTh9h,0.626333,0.008833,0.017312,3000
781,AsAh3d2c,0.626000,0.008834,0.017315,3000
782,AsAhTd4c,0.626000,0.008834,0.017315,3000
783,AsQhTs3h,0.626000,0.008834,0.017315,3000
784,AsJhTh4s,0.626000,0.008834,0.017315,3000
785,AsJh9h7s,0.625667,0.008836,0.017318,3000
786,AsJhTs8h,0.625667,0.008836,0.017318,3000
787,AsJsTh7h,0.625667,0.008836,0.017318,3000
788,AsQhTs5h,0.625667,0.008836,0.017318,3000
789,AsQhTs7h,0.625667,0.008836,0.017318,3000
790,KsKhJs8h,0.625333,0.008837,0.017321,3000
791,AsJh7h6s,0.625333,0.008837,0.017321,3000
792,KsKh5h3s,0.625333,0.008837,0.017321,3000
793,KsKh9s6h,0.625333,0.008837,0.017321,3000
794,AsAh6d3c,0.625000,0.008839,0.017324,3000
795,AsKsJhTh,0.625000,0.008839,0.017324,3000
796,AsQsQh9h,0.625000,0.008839,0.017324,3000
797,AsKsKh2c,0.624667,0.008840,0.017327,3000
798,AsKsKh6d,0.624667,0.008840,0.017327,3000
799,AsQh9s5h,0.624667,0.008840,0.017327,3000
800,AsQh5h4s,0.624667,0.008840,0.017327,3000
801,KsKhJs6h,0.624667,0.008840,0.017327,3000
802,AsAh8d2c,0.624667,0.008840,0.017327,3000
803,AsKhTs6h,0.624667,0.008840,0.017327,3000
804,KsKh7h5s,0.624667,0.008840,0.017327,3000
805,AsJh8h7s,0.624333,0.008842,0.017330,3000
806,AsQh8h5s,0.624333,0.008842,0.017330,3000
807,AsJh7s5h,0.624333,0.008842,0.017330,3000
808,AsTsTh9h,0.624333,0.008842,0.017330,3000
809,AsQsJhTh,0.624333,0.008842,0.017330,3000
810,AsQh9s8h,0.624000,0.008844,0.017333,3000
811,AsAh8d3c,0.624000,0.008844,0.017333,3000
812,AsJhTs5h,0.624000,0.008844,0.017333,3000
813,AsKhQsJh,0.624000,0.008844,0.017333,3000
814,AsQh8s5h,0.624000,0.008844,0.017333,3000
815,AsJh8h6s,0.623667,0.008845,0.017336,3000
816,KsKh2s2h,0.623667,0.008845,0.017336,3000
817,AsJhTs4h,0.623667,0.008845,0.017336,3000
818,AsKh7h5s,0.623667,0.008845,0.017336,3000
819,AsKhJs8h,0.623667,0.008845,0.017336,3000
820,AsKh8s6h,0.623333,0.008847,0.017339,3000
821,KsKhJs9h,0.623333,0.008847,0.017339,3000
822,AsAh4d2c,0.623333,0.008847,0.017339,3000
823,AsKh6h5s,0.623333,0.008847,0.017339,3000
824,KsKhJh2s,0.623333,0.008847,0.017339,3000
825,KsKhTs3h,0.623000,0.008848,0.017342,3000
826,AsKhQh9s,0.623000,0.008848,0.017342,3000
827,AsQsJh8h,0.623000,0.008848,0.017342,3000
828,AsQhJhTs,0.623000,0.008848,0.017342,3000
829,AsKh9s8h,0.622667,0.008850,0.017345,3000
830,AsAh7d2d,0.622667,0.008850,0.017345,3000
831,AsQhTs4h,0.622667,0.008850,0.017345,3000
832,KsKhJh7s,0.622667,0.008850,0.017345,3000
833,QsQh9s9h,0.622333,0.008851,0.017348,3000
834,AsQhJs3h,0.622333,0.008851,0.017348,3000
835,KsKhTd9s,0.622333,0.008851,0.017348,3000
836,AsKh7s6h,0.622000,0.008853,0.017351,3000
837,KsKhQh7s,0.622000,0.008853,0.017351,3000
838,AsAh5d2c,0.622000,0.008853,0.017351,3000
839,KsKhJh9d,0.622000,0.008853,0.017351,3000
840,AsKhTh6s,0.622000,0.008853,0.017351,3000
841,QsQhJsJh,0.622000,0.008853,0.017351,3000
842,KsKhQs8h,0.622000,0.008853,0.017351,3000
843,AsJhTd8s,0.622000,0.008853,0.017351,3000
844,KsQsQhJh,0.622000,0.008853,0.017351,3000
845,KsQsQh9h,0.622000,0.008853,0.017351,3000
846,AsAhAdJs,0.621667,0.008854,0.017354,3000
847,AsKsKh7s,0.621667,0.008854,0.017354,3000
848,AsQs7h6h,0.621667,0.008854,0.017354,3000
849,AsJsTh9h,0.621667,0.008854,0.017354,3000
850,AsTs6h5h,0.621333,0.008856,0.017357,3000
851,AsKsKh5c,0.621333,0.008856,0.017357,3000
852,AsKsKh9c,0.621333,0.008856,0.017357,3000
853,KsKhQh5s,0.621333,0.008856,0.017357,3000
854,AsAhKd7c,0.621333,0.008856,0.017357,3000
855,AsJsTh3h,0.621333,0.008856,0.017357,3000
856,AsJsTh8h,0.621333,0.008856,0.017357,3000
857,KsKh4h3s,0.621333,0.008856,0.017357,3000
858,KsKhJh3s,0.621333,0.008856,0.017357,3000
859,KsKhQs5h,0.621333,0.008856,0.017357,3000
860,AsJh8s5h,0.621333,0.008856,0.017357,3000
861,AsKsKhJc,0.621000,0.008857,0.017360,3000
862,AsTh7h6s,0.621000,0.008857,0.017360,3000
863,AsAh8d4c,0.621000,0.008857,0.017360,3000
864,AsJsTh2h,0.621000,0.008857,0.017360,3000
865,AsKsTh4h,0.621000,0.008857,0.017360,3000
866,AsKsJh3h,0.620667,0.008859,0.017363,3000
867,AsKh8h7s,0.620667,0.008859,0.017363,3000
868,AsKs9h7d,0.620667,0.008859,0.017363,3000
869,AsKsKh8c,0.620333,0.008860,0.017366,3000
870,AsKsJh9h,0.620333,0.008860,0.017366,3000
871,AsQhTs8h,0.620333,0.008860,0.017366,3000
872,AsQhTs6h,0.620333,0.008860,0.017366,3000
873,AsQsQh2h,0.620333,0.008860,0.017366,3000
874,AsAhAdQs,0.620000,0.008862,0.017369,3000
875,AsKsKh6c,0.620000,0.008862,0.017369,3000
876,AsKsKhQd,0.620000,0.008862,0.017369,3000
877,AsTs8h4h,0.620000,0.008862,0.017369,3000
878,KsKh5s2h,0.620000,0.008862,0.017369,3000
879,AsQh9h3s,0.620000,0.008862,0.017369,3000
880,AsQh8d5s,0.620000,0.008862,0.017369,3000
881,AsQhJs8h,0.620000,0.008862,0.017369,3000
882,AsAhQd5c,0.620000,0.008862,0.017369,3000
883,AsKhJs2h,0.620000,0.008862,0.017369,3000
884,AsTh8s4h,0.620000,0.008862,0.017369,3000
885,AsKs5h3h,0.619667,0.008863,0.017372,3000
886,AsKhJh4s,0.619667,0.008863,0.017372,3000
887,QsQh8s8h,0.619667,0.008863,0.017372,3000
888,AsKhQh3s,0.619667,0.008863,0.017372,3000
889,AsKs9h8h,0.619667,0.008863,0.017372,3000
890,KsKh9h4s,0.619333,0.008865,0.017375,3000
891,AsAhAdTh,0.619333,0.008865,0.017375,3000
892,KsKhTs2h,0.619333,0.008865,0.017375,3000
893,KsKhTs9d,0.619333,0.008865,0.017375,3000
894,AsKh9h7s,0.619333,0.008865,0.017375,3000
895,AsQsTh5h,0.619333,0.008865,0.017375,3000
896,AsKsJh7h,0.619000,0.008866,0.017378,3000
897,KsKh4s4h,0.619000,0.008866,0.017378,3000
898,AsKhTd9s,0.619000,0.008866,0.017378,3000
899,KsKhJsTd,0.619000,0.008866,0.017378,3000
900,AsQh8h6s,0.619000,0.008866,0.017378,3000
901,KsKhJdTd,0.619000,0.008866,0.017378,3000
902,AsKh6s5h,0.619000,0.008866,0.017378,3000
903,KsKh7h6s,0.619000,0.008866,0.017378,3000
904,AsKsKh7d,0.618667,0.008868,0.017381,3000
905,AsKs8h5h,0.618667,0.008868,0.017381,3000
906,KsKhTh3s,0.618667,0.008868,0.017381,3000
907,AsJsJhTh,0.618667,0.008868,0.017381,3000
908,AsAhAd4d,0.618333,0.008869,0.017384,3000
909,AsTh7h4s,0.618333,0.008869,0.017384,3000
910,AsKh7s4h,0.618333,0.008869,0.017384,3000
911,AsQh9h8s,0.618333,0.008869,0.017384,3000
912,AsQhTsTh,0.618333,0.008869,0.017384,3000
913,AsAhQd2c,0.618333,0.008869,0.017384,3000
914,KsKh8s6h,0.618333,0.008869,0.017384,3000
915,AsTh9s9h,0.618333,0.008869,0.017384,3000
916,KsQsQhTh,0.618333,0.008869,0.017384,3000
917,AsKsJh8h,0.618000,0.008871,0.017387,3000
918,AsJs8h7h,0.618000,0.008871,0.017387,3000
919,AsTh9h8s,0.618000,0.008871,0.017387,3000
920,AsJsTh5h,0.618000,0.008871,0.017387,3000
921,AsKsQh2h,0.618000,0.008871,0.017387,3000
922,KsKhQs6h,0.618000,0.008871,0.017387,3000
923,AsKsKh4c,0.617667,0.008872,0.017390,3000
924,KsKhJs4h,0.617667,0.008872,0.017390,3000
925,AsJh7h5s,0.617667,0.008872,0.017390,3000
926,AsKhQs3h,0.617667,0.008872,0.017390,3000
927,AsQhJs9h,0.617667,0.008872,0.017390,3000
928,AsQh5s4h,0.617667,0.008872,0.017390,3000
929,AsTh7s5h,0.617667,0.008872,0.017390,3000
930,AsJh9s8h,0.617667,0.008872,0.017390,3000
931,AsQsTh2h,0.617667,0.008872,0.017390,3000
932,AsQhJh8s,0.617667,0.008872,0.017390,3000
933,AsQsJh7h,0.617667,0.008872,0.017390,3000
934,AsQh7h5s,0.617333,0.008874,0.017393,3000
935,KsKh9d8h,0.617333,0.008874,0.017393,3000
936,AsQs7h5h,0.617333,0.008874,0.017393,3000
937,As9s8h6h,0.617333,0.008874,0.017393,3000
938,AsKh5h3s,0.617000,0.008875,0.017396,3000
939,AsKh7s5h,0.617000,0.008875,0.017396,3000
940,KsKhJs5h,0.617000,0.008875,0.017396,3000
941,AsQs8h4h,0.617000,0.008875,0.017396,3000
942,AsQs8h6h,0.617000,0.008875,0.017396,3000
943,AsKhTs4h,0.617000,0.008875,0.017396,3000
944,AsAhQd6c,0.617000,0.008875,0.017396,3000
945,AsJhTh9s,0.617000,0.008875,0.017396,3000
946,AsTh7s6h,0.617000,0.008875,0.017396,3000
947,AsJh9s2h,0.617000,0.008875,0.017396,3000
948,AsQh9s7h,0.616667,0.008877,0.017398,3000
949,AsJs8h5d,0.616667,0.008877,0.017398,3000
950,AsTh8h6s,0.616667,0.008877,0.017398,3000
951,As9h8h5s,0.616667,0.008877,0.017398,3000
952,KsKh6h3s,0.616667,0.008877,0.017398,3000
953,AsQsTh6h,0.616667,0.008877,0.017398,3000
954,AsAhAdKd,0.616333,0.008878,0.017401,3000
955,AsJh9h4s,0.616333,0.008878,0.017401,3000
956,AsJs9h8h,0.616333,0.008878,0.017401,3000
957,AsAh7d2c,0.616333,0.008878,0.017401,3000
958,KsKhQh3s,0.616333,0.008878,0.017401,3000
959,AsKhJh5s,0.616333,0.008878,0.017401,3000
